date,site,mean_temperature,daylength
2018_12_02,treatment_1_bloc_6,15.21180556,13
2018_12_02,treatment_1_bloc_3,15.21180556,13
2018_12_02,treatment_1_bloc_1,15.21180556,13
2018_12_02,treatment_2_bloc_4,15.21180556,13
2018_12_02,treatment_2_bloc_8,15.21180556,13
2018_12_02,treatment_2_bloc_2,15.21180556,13
2018_12_02,treatment_2_bloc_5,15.21180556,13
2018_12_02,treatment_2_bloc_9,15.21180556,13
2018_12_02,treatment_2_bloc_7,15.21180556,13
2018_12_02,treatment_2_bloc_6,15.21180556,13
2018_12_02,treatment_2_bloc_3,15.21180556,13
2018_12_02,treatment_2_bloc_1,15.21180556,13
2018_12_02,treatment_3_bloc_4,15.21180556,13
2018_12_02,treatment_3_bloc_8,15.21180556,13
2018_12_02,treatment_3_bloc_2,15.21180556,13
2018_12_02,treatment_3_bloc_5,15.21180556,13
2018_12_02,treatment_3_bloc_9,15.21180556,13
2018_12_02,treatment_3_bloc_7,15.21180556,13
2018_12_02,treatment_3_bloc_6,15.21180556,13
2018_12_02,treatment_3_bloc_3,15.21180556,13
2018_12_02,treatment_3_bloc_1,15.21180556,13
2018_12_03,treatment_1_bloc_4,15.6875,13
2018_12_03,treatment_1_bloc_8,15.6875,13
2018_12_03,treatment_1_bloc_7,15.6875,13
2018_12_03,treatment_1_bloc_2,15.6875,13
2018_12_03,treatment_1_bloc_3,15.6875,13
2018_12_03,treatment_1_bloc_9,15.6875,13
2018_12_03,treatment_1_bloc_5,15.6875,13
2018_12_03,treatment_1_bloc_1,15.6875,13
2018_12_03,treatment_1_bloc_6,15.6875,13
2018_12_03,treatment_2_bloc_4,15.6875,13
2018_12_03,treatment_2_bloc_8,15.6875,13
2018_12_03,treatment_2_bloc_7,15.6875,13
2018_12_03,treatment_2_bloc_2,15.6875,13
2018_12_03,treatment_2_bloc_3,15.6875,13
2018_12_03,treatment_2_bloc_9,15.6875,13
2018_12_03,treatment_2_bloc_5,15.6875,13
2018_12_03,treatment_2_bloc_1,15.6875,13
2018_12_03,treatment_2_bloc_6,15.6875,13
2018_12_03,treatment_3_bloc_4,15.6875,13
2018_12_03,treatment_3_bloc_8,15.6875,13
2018_12_03,treatment_3_bloc_7,15.6875,13
2018_12_03,treatment_3_bloc_2,15.6875,13
2018_12_03,treatment_3_bloc_3,15.6875,13
2018_12_03,treatment_3_bloc_9,15.6875,13
2018_12_03,treatment_3_bloc_5,15.6875,13
2018_12_03,treatment_3_bloc_1,15.6875,13
2018_12_03,treatment_3_bloc_6,15.6875,13
2018_12_04,treatment_1_bloc_4,15.81597222,13
2018_12_04,treatment_1_bloc_3,15.81597222,13
2018_12_04,treatment_1_bloc_9,15.81597222,13
2018_12_04,treatment_1_bloc_5,15.81597222,13
2018_12_04,treatment_1_bloc_7,15.81597222,13
2018_12_04,treatment_1_bloc_1,15.81597222,13
2018_12_04,treatment_1_bloc_6,15.81597222,13
2018_12_04,treatment_1_bloc_8,15.81597222,13
2018_12_04,treatment_1_bloc_2,15.81597222,13
2018_12_04,treatment_2_bloc_4,15.81597222,13
2018_12_04,treatment_2_bloc_3,15.81597222,13
2018_12_04,treatment_2_bloc_9,15.81597222,13
2018_12_04,treatment_2_bloc_5,15.81597222,13
2018_12_04,treatment_2_bloc_7,15.81597222,13
2018_12_04,treatment_2_bloc_1,15.81597222,13
2018_12_04,treatment_2_bloc_6,15.81597222,13
2018_12_04,treatment_2_bloc_8,15.81597222,13
2018_12_04,treatment_2_bloc_2,15.81597222,13
2018_12_04,treatment_3_bloc_4,15.81597222,13
2018_12_04,treatment_3_bloc_3,15.81597222,13
2018_12_04,treatment_3_bloc_9,15.81597222,13
2018_12_04,treatment_3_bloc_5,15.81597222,13
2018_12_04,treatment_3_bloc_7,15.81597222,13
2018_12_04,treatment_3_bloc_1,15.81597222,13
2018_12_04,treatment_3_bloc_6,15.81597222,13
2018_12_04,treatment_3_bloc_8,15.81597222,13
2018_12_04,treatment_3_bloc_2,15.81597222,13
2018_12_05,treatment_1_bloc_9,15.30968858,13
2018_12_05,treatment_1_bloc_4,15.30968858,13
2018_12_05,treatment_1_bloc_7,15.30968858,13
2018_12_05,treatment_1_bloc_6,15.30968858,13
2018_12_05,treatment_1_bloc_3,15.30968858,13
2018_12_05,treatment_1_bloc_2,15.30968858,13
2018_12_05,treatment_1_bloc_5,15.30968858,13
2018_12_05,treatment_1_bloc_8,15.30968858,13
2018_12_05,treatment_1_bloc_1,15.30968858,13
2018_12_05,treatment_2_bloc_9,15.30968858,13
2018_12_05,treatment_2_bloc_4,15.30968858,13
2018_12_05,treatment_2_bloc_7,15.30968858,13
2018_12_05,treatment_2_bloc_6,15.30968858,13
2018_12_05,treatment_2_bloc_3,15.30968858,13
2018_12_05,treatment_2_bloc_2,15.30968858,13
2018_12_05,treatment_2_bloc_5,15.30968858,13
2018_12_05,treatment_2_bloc_8,15.30968858,13
2018_12_05,treatment_2_bloc_1,15.30968858,13
2018_12_05,treatment_3_bloc_9,15.30968858,13
2018_12_05,treatment_3_bloc_4,15.30968858,13
2018_12_05,treatment_3_bloc_7,15.30968858,13
2018_12_05,treatment_3_bloc_6,15.30968858,13
2018_12_05,treatment_3_bloc_3,15.30968858,13
2018_12_05,treatment_3_bloc_2,15.30968858,13
2018_12_05,treatment_3_bloc_5,15.30968858,13
2018_12_05,treatment_3_bloc_8,15.30968858,13
2018_12_05,treatment_3_bloc_1,15.30968858,13
2018_12_06,treatment_1_bloc_3,15.75694444,13
2018_12_06,treatment_1_bloc_8,15.75694444,13
2018_12_06,treatment_1_bloc_1,15.75694444,13
2018_12_06,treatment_1_bloc_9,15.75694444,13
2018_12_06,treatment_1_bloc_4,15.75694444,13
2018_12_06,treatment_1_bloc_2,15.75694444,13
2018_12_06,treatment_1_bloc_6,15.75694444,13
2018_12_06,treatment_1_bloc_5,15.75694444,13
2018_12_06,treatment_1_bloc_7,15.75694444,13
2018_12_06,treatment_2_bloc_3,15.75694444,13
2018_12_06,treatment_2_bloc_8,15.75694444,13
2018_12_06,treatment_2_bloc_1,15.75694444,13
2018_12_06,treatment_2_bloc_9,15.75694444,13
2018_12_06,treatment_2_bloc_4,15.75694444,13
2018_12_06,treatment_2_bloc_2,15.75694444,13
2018_12_06,treatment_2_bloc_6,15.75694444,13
2018_12_06,treatment_2_bloc_5,15.75694444,13
2018_12_06,treatment_2_bloc_7,15.75694444,13
2018_12_06,treatment_3_bloc_3,15.75694444,13
2018_12_06,treatment_3_bloc_8,15.75694444,13
2018_12_06,treatment_3_bloc_1,15.75694444,13
2018_12_06,treatment_3_bloc_9,15.75694444,13
2018_12_06,treatment_3_bloc_4,15.75694444,13
2018_12_06,treatment_3_bloc_2,15.75694444,13
2018_12_06,treatment_3_bloc_6,15.75694444,13
2018_12_06,treatment_3_bloc_5,15.75694444,13
2018_12_06,treatment_3_bloc_7,15.75694444,13
2018_12_07,treatment_1_bloc_8,14.85590278,13
2018_12_07,treatment_1_bloc_3,14.85590278,13
2018_12_07,treatment_1_bloc_7,14.85590278,13
2018_12_07,treatment_1_bloc_2,14.85590278,13
2018_12_07,treatment_1_bloc_9,14.85590278,13
2018_12_07,treatment_1_bloc_1,14.85590278,13
2018_12_07,treatment_1_bloc_6,14.85590278,13
2018_12_07,treatment_1_bloc_5,14.85590278,13
2018_12_07,treatment_1_bloc_4,14.85590278,13
2018_12_07,treatment_2_bloc_8,14.85590278,13
2018_12_07,treatment_2_bloc_3,14.85590278,13
2018_12_07,treatment_2_bloc_7,14.85590278,13
2018_12_07,treatment_2_bloc_2,14.85590278,13
2018_12_07,treatment_2_bloc_9,14.85590278,13
2018_12_07,treatment_2_bloc_1,14.85590278,13
2018_12_07,treatment_2_bloc_6,14.85590278,13
2018_12_07,treatment_2_bloc_5,14.85590278,13
2018_12_07,treatment_2_bloc_4,14.85590278,13
2018_12_07,treatment_3_bloc_8,14.85590278,13
2018_12_07,treatment_3_bloc_3,14.85590278,13
2018_12_07,treatment_3_bloc_7,14.85590278,13
2018_12_07,treatment_3_bloc_2,14.85590278,13
2018_12_07,treatment_3_bloc_9,14.85590278,13
2018_12_07,treatment_3_bloc_1,14.85590278,13
2018_12_07,treatment_3_bloc_6,14.85590278,13
2018_12_07,treatment_3_bloc_5,14.85590278,13
2018_12_07,treatment_3_bloc_4,14.85590278,13
2018_12_08,treatment_1_bloc_8,14.78645833,13
2018_12_08,treatment_1_bloc_5,14.78645833,13
2018_12_08,treatment_1_bloc_3,14.78645833,13
2018_12_08,treatment_1_bloc_7,14.78645833,13
2018_12_08,treatment_1_bloc_2,14.78645833,13
2018_12_08,treatment_1_bloc_1,14.78645833,13
2018_12_08,treatment_1_bloc_4,14.78645833,13
2018_12_08,treatment_1_bloc_9,14.78645833,13
2018_12_08,treatment_1_bloc_6,14.78645833,13
2018_12_08,treatment_2_bloc_8,14.78645833,13
2018_12_08,treatment_2_bloc_5,14.78645833,13
2018_12_08,treatment_2_bloc_3,14.78645833,13
2018_12_08,treatment_2_bloc_7,14.78645833,13
2018_12_08,treatment_2_bloc_2,14.78645833,13
2018_12_08,treatment_2_bloc_1,14.78645833,13
2018_12_08,treatment_2_bloc_4,14.78645833,13
2018_12_08,treatment_2_bloc_9,14.78645833,13
2018_12_08,treatment_2_bloc_6,14.78645833,13
2018_12_08,treatment_3_bloc_8,14.78645833,13
2018_12_08,treatment_3_bloc_5,14.78645833,13
2018_12_08,treatment_3_bloc_3,14.78645833,13
2018_12_08,treatment_3_bloc_7,14.78645833,13
2018_12_08,treatment_3_bloc_2,14.78645833,13
2018_12_08,treatment_3_bloc_1,14.78645833,13
2018_12_08,treatment_3_bloc_4,14.78645833,13
2018_12_08,treatment_3_bloc_9,14.78645833,13
2018_12_08,treatment_3_bloc_6,14.78645833,13
2018_12_09,treatment_1_bloc_1,15.89756944,13
2018_12_09,treatment_1_bloc_8,15.89756944,13
2018_12_09,treatment_1_bloc_9,15.89756944,13
2018_12_09,treatment_1_bloc_7,15.89756944,13
2018_12_09,treatment_1_bloc_4,15.89756944,13
2018_12_09,treatment_1_bloc_5,15.89756944,13
2018_12_09,treatment_1_bloc_3,15.89756944,13
2018_12_09,treatment_1_bloc_2,15.89756944,13
2018_12_09,treatment_1_bloc_6,15.89756944,13
2018_12_09,treatment_2_bloc_1,15.89756944,13
2018_12_09,treatment_2_bloc_8,15.89756944,13
2018_12_09,treatment_2_bloc_9,15.89756944,13
2018_12_09,treatment_2_bloc_7,15.89756944,13
2018_12_09,treatment_2_bloc_4,15.89756944,13
2018_12_09,treatment_2_bloc_5,15.89756944,13
2018_12_09,treatment_2_bloc_3,15.89756944,13
2018_12_09,treatment_2_bloc_2,15.89756944,13
2018_12_09,treatment_2_bloc_6,15.89756944,13
2018_12_09,treatment_3_bloc_1,15.89756944,13
2018_12_09,treatment_3_bloc_8,15.89756944,13
2018_12_09,treatment_3_bloc_9,15.89756944,13
2018_12_09,treatment_3_bloc_7,15.89756944,13
2018_12_09,treatment_3_bloc_4,15.89756944,13
2018_12_09,treatment_3_bloc_5,15.89756944,13
2018_12_09,treatment_3_bloc_3,15.89756944,13
2018_12_09,treatment_3_bloc_2,15.89756944,13
2018_12_09,treatment_3_bloc_6,15.89756944,13
2018_12_10,treatment_1_bloc_5,15.93379791,13
2018_12_10,treatment_1_bloc_3,15.93379791,13
2018_12_10,treatment_1_bloc_2,15.93379791,13
2018_12_10,treatment_1_bloc_1,15.93379791,13
2018_12_10,treatment_1_bloc_7,15.93379791,13
2018_12_10,treatment_1_bloc_4,15.93379791,13
2018_12_10,treatment_1_bloc_9,15.93379791,13
2018_12_10,treatment_1_bloc_6,15.93379791,13
2018_12_10,treatment_1_bloc_8,15.93379791,13
2018_12_10,treatment_2_bloc_5,15.93379791,13
2018_12_10,treatment_2_bloc_3,15.93379791,13
2018_12_10,treatment_2_bloc_2,15.93379791,13
2018_12_10,treatment_2_bloc_1,15.93379791,13
2018_12_10,treatment_2_bloc_7,15.93379791,13
2018_12_10,treatment_2_bloc_4,15.93379791,13
2018_12_10,treatment_2_bloc_9,15.93379791,13
2018_12_10,treatment_2_bloc_6,15.93379791,13
2018_12_10,treatment_2_bloc_8,15.93379791,13
2018_12_10,treatment_3_bloc_5,15.93379791,13
2018_12_10,treatment_3_bloc_3,15.93379791,13
2018_12_10,treatment_3_bloc_2,15.93379791,13
2018_12_10,treatment_3_bloc_1,15.93379791,13
2018_12_10,treatment_3_bloc_7,15.93379791,13
2018_12_10,treatment_3_bloc_4,15.93379791,13
2018_12_10,treatment_3_bloc_9,15.93379791,13
2018_12_10,treatment_3_bloc_6,15.93379791,13
2018_12_10,treatment_3_bloc_8,15.93379791,13
2018_12_11,treatment_1_bloc_4,14.08506944,13
2018_12_11,treatment_1_bloc_1,14.08506944,13
2018_12_11,treatment_1_bloc_6,14.08506944,13
2018_12_11,treatment_1_bloc_5,14.08506944,13
2018_12_11,treatment_1_bloc_3,14.08506944,13
2018_12_11,treatment_1_bloc_8,14.08506944,13
2018_12_11,treatment_1_bloc_2,14.08506944,13
2018_12_11,treatment_1_bloc_7,14.08506944,13
2018_12_11,treatment_1_bloc_9,14.08506944,13
2018_12_11,treatment_2_bloc_4,14.08506944,13
2018_12_11,treatment_2_bloc_1,14.08506944,13
2018_12_11,treatment_2_bloc_6,14.08506944,13
2018_12_11,treatment_2_bloc_5,14.08506944,13
2018_12_11,treatment_2_bloc_3,14.08506944,13
2018_12_11,treatment_2_bloc_8,14.08506944,13
2018_12_11,treatment_2_bloc_2,14.08506944,13
2018_12_11,treatment_2_bloc_7,14.08506944,13
2018_12_11,treatment_2_bloc_9,14.08506944,13
2018_12_11,treatment_3_bloc_4,14.08506944,13
2018_12_11,treatment_3_bloc_1,14.08506944,13
2018_12_11,treatment_3_bloc_6,14.08506944,13
2018_12_11,treatment_3_bloc_5,14.08506944,13
2018_12_11,treatment_3_bloc_3,14.08506944,13
2018_12_11,treatment_3_bloc_8,14.08506944,13
2018_12_11,treatment_3_bloc_2,14.08506944,13
2018_12_11,treatment_3_bloc_7,14.08506944,13
2018_12_11,treatment_3_bloc_9,14.08506944,13
2018_12_12,treatment_1_bloc_1,4.563967378,8
2018_12_12,treatment_1_bloc_3,4.78519483,8
2018_12_12,treatment_1_bloc_7,5.132897403,8
2018_12_12,treatment_1_bloc_9,4.038109831,8
2018_12_12,treatment_1_bloc_5,4.65300255,8
2018_12_12,treatment_1_bloc_4,4.847291769,8
2018_12_12,treatment_1_bloc_8,4.970540227,8
2018_12_12,treatment_1_bloc_6,5.08976274,8
2018_12_12,treatment_1_bloc_2,4.666665987,8
2018_12_12,treatment_2_bloc_1,4.563967378,8
2018_12_12,treatment_2_bloc_3,4.78519483,8
2018_12_12,treatment_2_bloc_5,4.65300255,8
2018_12_12,treatment_2_bloc_2,4.666665987,8
2018_12_12,treatment_2_bloc_8,4.970540227,8
2018_12_12,treatment_2_bloc_7,5.132897403,8
2018_12_12,treatment_2_bloc_9,4.038109831,8
2018_12_12,treatment_2_bloc_4,4.847291769,8
2018_12_12,treatment_2_bloc_6,5.08976274,8
2018_12_12,treatment_3_bloc_1,4.563967378,8
2018_12_12,treatment_3_bloc_8,4.970540227,8
2018_12_12,treatment_3_bloc_3,4.78519483,8
2018_12_12,treatment_3_bloc_4,4.847291769,8
2018_12_12,treatment_3_bloc_7,5.132897403,8
2018_12_12,treatment_3_bloc_2,4.666665987,8
2018_12_12,treatment_3_bloc_5,4.65300255,8
2018_12_12,treatment_3_bloc_6,5.08976274,8
2018_12_12,treatment_3_bloc_9,4.038109831,8
2018_12_13,treatment_1_bloc_5,5.195687355,8
2018_12_13,treatment_1_bloc_3,5.328790991,8
2018_12_13,treatment_1_bloc_6,5.08647661,8
2018_12_13,treatment_1_bloc_4,5.373971237,8
2018_12_13,treatment_1_bloc_7,5.687508615,8
2018_12_13,treatment_1_bloc_1,5.085263826,8
2018_12_13,treatment_1_bloc_9,4.604510491,8
2018_12_13,treatment_1_bloc_2,5.163155141,8
2018_12_13,treatment_1_bloc_8,5.442750579,8
2018_12_13,treatment_2_bloc_2,5.163155141,8
2018_12_13,treatment_2_bloc_1,5.085263826,8
2018_12_13,treatment_2_bloc_3,5.328790991,8
2018_12_13,treatment_2_bloc_4,5.373971237,8
2018_12_13,treatment_2_bloc_8,5.442750579,8
2018_12_13,treatment_2_bloc_7,5.687508615,8
2018_12_13,treatment_2_bloc_9,4.604510491,8
2018_12_13,treatment_2_bloc_6,5.08647661,8
2018_12_13,treatment_2_bloc_5,5.195687355,8
2018_12_13,treatment_3_bloc_8,5.442750579,8
2018_12_13,treatment_3_bloc_7,5.687508615,8
2018_12_13,treatment_3_bloc_6,5.08647661,8
2018_12_13,treatment_3_bloc_1,5.085263826,8
2018_12_13,treatment_3_bloc_3,5.328790991,8
2018_12_13,treatment_3_bloc_2,5.163155141,8
2018_12_13,treatment_3_bloc_5,5.195687355,8
2018_12_13,treatment_3_bloc_4,5.373971237,8
2018_12_13,treatment_3_bloc_9,4.604510491,8
2018_12_14,treatment_1_bloc_3,5.269684001,8
2018_12_14,treatment_1_bloc_5,5.127527668,8
2018_12_14,treatment_1_bloc_2,5.104397222,8
2018_12_14,treatment_1_bloc_4,5.15134332,8
2018_12_14,treatment_1_bloc_6,4.907861542,8
2018_12_14,treatment_1_bloc_1,5.020337995,8
2018_12_14,treatment_1_bloc_7,5.589406066,8
2018_12_14,treatment_1_bloc_9,4.472511021,8
2018_12_14,treatment_1_bloc_8,5.211034036,8
2018_12_14,treatment_2_bloc_1,5.020337995,8
2018_12_14,treatment_2_bloc_7,5.589406066,8
2018_12_14,treatment_2_bloc_9,4.472511021,8
2018_12_14,treatment_2_bloc_4,5.15134332,8
2018_12_14,treatment_2_bloc_5,5.127527668,8
2018_12_14,treatment_2_bloc_6,4.907861542,8
2018_12_14,treatment_2_bloc_2,5.104397222,8
2018_12_14,treatment_2_bloc_3,5.269684001,8
2018_12_14,treatment_2_bloc_8,5.211034036,8
2018_12_14,treatment_3_bloc_2,5.104397222,8
2018_12_14,treatment_3_bloc_8,5.211034036,8
2018_12_14,treatment_3_bloc_4,5.15134332,8
2018_12_14,treatment_3_bloc_7,5.589406066,8
2018_12_14,treatment_3_bloc_1,5.020337995,8
2018_12_14,treatment_3_bloc_5,5.127527668,8
2018_12_14,treatment_3_bloc_6,4.907861542,8
2018_12_14,treatment_3_bloc_3,5.269684001,8
2018_12_14,treatment_3_bloc_9,4.472511021,8
2018_12_15,treatment_1_bloc_2,4.939121803,8
2018_12_15,treatment_1_bloc_1,4.837025324,8
2018_12_15,treatment_1_bloc_7,5.473407854,8
2018_12_15,treatment_1_bloc_3,5.140101297,8
2018_12_15,treatment_1_bloc_5,4.99019393,8
2018_12_15,treatment_1_bloc_9,4.351084778,8
2018_12_15,treatment_1_bloc_4,4.944767702,8
2018_12_15,treatment_1_bloc_6,4.778158943,8
2018_12_15,treatment_1_bloc_8,5.039193466,8
2018_12_15,treatment_2_bloc_3,5.140101297,8
2018_12_15,treatment_2_bloc_7,5.473407854,8
2018_12_15,treatment_2_bloc_4,4.944767702,8
2018_12_15,treatment_2_bloc_1,4.837025324,8
2018_12_15,treatment_2_bloc_6,4.778158943,8
2018_12_15,treatment_2_bloc_2,4.939121803,8
2018_12_15,treatment_2_bloc_9,4.351084778,8
2018_12_15,treatment_2_bloc_5,4.99019393,8
2018_12_15,treatment_2_bloc_8,5.039193466,8
2018_12_15,treatment_3_bloc_7,5.473407854,8
2018_12_15,treatment_3_bloc_3,5.140101297,8
2018_12_15,treatment_3_bloc_2,4.939121803,8
2018_12_15,treatment_3_bloc_8,5.039193466,8
2018_12_15,treatment_3_bloc_1,4.837025324,8
2018_12_15,treatment_3_bloc_5,4.99019393,8
2018_12_15,treatment_3_bloc_4,4.944767702,8
2018_12_15,treatment_3_bloc_6,4.778158943,8
2018_12_15,treatment_3_bloc_9,4.351084778,8
2018_12_16,treatment_1_bloc_4,5.041393586,8
2018_12_16,treatment_1_bloc_1,4.916988354,8
2018_12_16,treatment_1_bloc_2,5.055219264,8
2018_12_16,treatment_1_bloc_8,5.11789442,8
2018_12_16,treatment_1_bloc_5,5.068888863,8
2018_12_16,treatment_1_bloc_7,5.567431095,8
2018_12_16,treatment_1_bloc_6,4.836124103,8
2018_12_16,treatment_1_bloc_3,5.229274624,8
2018_12_16,treatment_1_bloc_9,4.470111206,8
2018_12_16,treatment_2_bloc_3,5.229274624,8
2018_12_16,treatment_2_bloc_1,4.916988354,8
2018_12_16,treatment_2_bloc_7,5.567431095,8
2018_12_16,treatment_2_bloc_9,4.470111206,8
2018_12_16,treatment_2_bloc_2,5.055219264,8
2018_12_16,treatment_2_bloc_6,4.836124103,8
2018_12_16,treatment_2_bloc_5,5.068888863,8
2018_12_16,treatment_2_bloc_4,5.041393586,8
2018_12_16,treatment_2_bloc_8,5.11789442,8
2018_12_16,treatment_3_bloc_7,5.567431095,8
2018_12_16,treatment_3_bloc_1,4.916988354,8
2018_12_16,treatment_3_bloc_4,5.041393586,8
2018_12_16,treatment_3_bloc_6,4.836124103,8
2018_12_16,treatment_3_bloc_8,5.11789442,8
2018_12_16,treatment_3_bloc_3,5.229274624,8
2018_12_16,treatment_3_bloc_5,5.068888863,8
2018_12_16,treatment_3_bloc_2,5.055219264,8
2018_12_16,treatment_3_bloc_9,4.470111206,8
2018_12_17,treatment_1_bloc_7,5.636341968,8
2018_12_17,treatment_1_bloc_5,5.133488194,8
2018_12_17,treatment_1_bloc_4,5.104564954,8
2018_12_17,treatment_1_bloc_8,5.154551389,8
2018_12_17,treatment_1_bloc_1,4.970324144,8
2018_12_17,treatment_1_bloc_3,5.312585,8
2018_12_17,treatment_1_bloc_9,4.533821991,8
2018_12_17,treatment_1_bloc_2,5.144000278,8
2018_12_17,treatment_1_bloc_6,4.876166435,8
2018_12_17,treatment_2_bloc_9,4.533821991,8
2018_12_17,treatment_2_bloc_2,5.144000278,8
2018_12_17,treatment_2_bloc_3,5.312585,8
2018_12_17,treatment_2_bloc_4,5.104564954,8
2018_12_17,treatment_2_bloc_6,4.876166435,8
2018_12_17,treatment_2_bloc_1,4.970324144,8
2018_12_17,treatment_2_bloc_5,5.133488194,8
2018_12_17,treatment_2_bloc_8,5.154551389,8
2018_12_17,treatment_2_bloc_7,5.636341968,8
2018_12_17,treatment_3_bloc_7,5.636341968,8
2018_12_17,treatment_3_bloc_8,5.154551389,8
2018_12_17,treatment_3_bloc_1,4.970324144,8
2018_12_17,treatment_3_bloc_3,5.312585,8
2018_12_17,treatment_3_bloc_4,5.104564954,8
2018_12_17,treatment_3_bloc_2,5.144000278,8
2018_12_17,treatment_3_bloc_5,5.133488194,8
2018_12_17,treatment_3_bloc_6,4.876166435,8
2018_12_17,treatment_3_bloc_9,4.533821991,8
2018_12_18,treatment_1_bloc_8,5.164460185,8
2018_12_18,treatment_1_bloc_7,5.645347778,8
2018_12_18,treatment_1_bloc_5,5.131958102,8
2018_12_18,treatment_1_bloc_4,5.106254306,8
2018_12_18,treatment_1_bloc_6,4.884225,8
2018_12_18,treatment_1_bloc_1,4.994611505,8
2018_12_18,treatment_1_bloc_3,5.329417569,8
2018_12_18,treatment_1_bloc_2,5.149857269,8
2018_12_18,treatment_1_bloc_9,4.551500208,8
2018_12_18,treatment_2_bloc_2,5.149857269,8
2018_12_18,treatment_2_bloc_3,5.329417569,8
2018_12_18,treatment_2_bloc_9,4.551500208,8
2018_12_18,treatment_2_bloc_6,4.884225,8
2018_12_18,treatment_2_bloc_1,4.994611505,8
2018_12_18,treatment_2_bloc_4,5.106254306,8
2018_12_18,treatment_2_bloc_8,5.164460185,8
2018_12_18,treatment_2_bloc_7,5.645347778,8
2018_12_18,treatment_2_bloc_5,5.131958102,8
2018_12_18,treatment_3_bloc_8,5.164460185,8
2018_12_18,treatment_3_bloc_4,5.106254306,8
2018_12_18,treatment_3_bloc_7,5.645347778,8
2018_12_18,treatment_3_bloc_1,4.994611505,8
2018_12_18,treatment_3_bloc_6,4.884225,8
2018_12_18,treatment_3_bloc_2,5.149857269,8
2018_12_18,treatment_3_bloc_9,4.551500208,8
2018_12_18,treatment_3_bloc_3,5.329417569,8
2018_12_18,treatment_3_bloc_5,5.131958102,8
2018_12_19,treatment_1_bloc_4,5.116950197,8
2018_12_19,treatment_1_bloc_8,5.175465154,8
2018_12_19,treatment_1_bloc_1,5.007381593,8
2018_12_19,treatment_1_bloc_9,4.56485022,8
2018_12_19,treatment_1_bloc_2,5.157119912,8
2018_12_19,treatment_1_bloc_6,4.888218338,8
2018_12_19,treatment_1_bloc_7,5.656876777,8
2018_12_19,treatment_1_bloc_3,5.345966335,8
2018_12_19,treatment_1_bloc_5,5.144137069,8
2018_12_19,treatment_2_bloc_9,4.56485022,8
2018_12_19,treatment_2_bloc_3,5.345966335,8
2018_12_19,treatment_2_bloc_8,5.175465154,8
2018_12_19,treatment_2_bloc_1,5.007381593,8
2018_12_19,treatment_2_bloc_4,5.116950197,8
2018_12_19,treatment_2_bloc_6,4.888218338,8
2018_12_19,treatment_2_bloc_7,5.656876777,8
2018_12_19,treatment_2_bloc_2,5.157119912,8
2018_12_19,treatment_2_bloc_5,5.144137069,8
2018_12_19,treatment_3_bloc_8,5.175465154,8
2018_12_19,treatment_3_bloc_2,5.157119912,8
2018_12_19,treatment_3_bloc_7,5.656876777,8
2018_12_19,treatment_3_bloc_1,5.007381593,8
2018_12_19,treatment_3_bloc_3,5.345966335,8
2018_12_19,treatment_3_bloc_4,5.116950197,8
2018_12_19,treatment_3_bloc_6,4.888218338,8
2018_12_19,treatment_3_bloc_5,5.144137069,8
2018_12_19,treatment_3_bloc_9,4.56485022,8
2018_12_20,treatment_1_bloc_5,5.071178596,8
2018_12_20,treatment_1_bloc_4,5.04134978,8
2018_12_20,treatment_1_bloc_7,5.597220593,8
2018_12_20,treatment_1_bloc_3,5.297009984,8
2018_12_20,treatment_1_bloc_2,5.087937758,8
2018_12_20,treatment_1_bloc_8,5.105725272,8
2018_12_20,treatment_1_bloc_1,4.9455959,8
2018_12_20,treatment_1_bloc_9,4.507115451,8
2018_12_20,treatment_1_bloc_6,4.813904332,8
2018_12_20,treatment_2_bloc_9,4.507115451,8
2018_12_20,treatment_2_bloc_4,5.04134978,8
2018_12_20,treatment_2_bloc_8,5.105725272,8
2018_12_20,treatment_2_bloc_7,5.597220593,8
2018_12_20,treatment_2_bloc_2,5.087937758,8
2018_12_20,treatment_2_bloc_1,4.9455959,8
